2024-04-15 06:05:16.708 [main] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2024-04-15 06:05:16.788 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each
2024-04-15 06:05:16.789 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider - Checking persistence-unit [name=TST, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [TST]
2024-04-15 06:05:16.790 [main] DEBUG org.hibernate.jpa.boot.spi.ProviderChecker - Persistence-unit [TST] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
2024-04-15 06:05:16.797 [main] DEBUG org.hibernate.jpa.internal.util.LogHelper - PersistenceUnitInfo [
	name: TST
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: true
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/D:/IntellijIdea/Kem%20Rudolf/Lab2Rizhkov/target/classes
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		entity.Visit
		entity.Doctor
		entity.Disease
		entity.Patient]
	Mapping files names []
	Properties [
		javax.persistence.jdbc.driver: org.sqlite.JDBC
		hibernate.dialect: org.hibernate.dialect.SQLiteDialect
		javax.persistence.jdbc.url: jdbc:sqlite:D:/IntellijIdea/Kem Rudolf/Lab2Rizhkov/src/main/hospital.db
		hibernate.id.new_generator_mappings: false
		hibernate.show_sql: false
		hibernate.format_sql: true]
2024-04-15 06:05:16.803 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2024-04-15 06:05:16.805 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
2024-04-15 06:05:16.809 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2024-04-15 06:05:16.847 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 5.6.5.Final
2024-04-15 06:06:48.731 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration clob -> org.hibernate.type.ClobType@6691490c
2024-04-15 06:06:48.731 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.sql.Clob -> org.hibernate.type.ClobType@6691490c
2024-04-15 06:06:48.731 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration nclob -> org.hibernate.type.NClobType@5c1bd44c
2024-04-15 06:06:48.731 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.sql.NClob -> org.hibernate.type.NClobType@5c1bd44c
2024-04-15 06:06:48.731 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration materialized_clob -> org.hibernate.type.MaterializedClobType@2c4ca0f9
2024-04-15 06:06:48.731 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration materialized_nclob -> org.hibernate.type.MaterializedNClobType@2755d705
2024-04-15 06:06:48.731 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration serializable -> org.hibernate.type.SerializableType@4cc547a
2024-04-15 06:06:48.731 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration object -> org.hibernate.type.ObjectType@61a002b1
2024-04-15 06:06:48.731 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration java.lang.Object -> org.hibernate.type.ObjectType@61a002b1
2024-04-15 06:06:48.731 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration imm_date -> org.hibernate.type.AdaptedImmutableType@7c369270
2024-04-15 06:06:48.731 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration imm_time -> org.hibernate.type.AdaptedImmutableType@9f86dc3
2024-04-15 06:06:48.731 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration imm_timestamp -> org.hibernate.type.AdaptedImmutableType@41d16cc3
2024-04-15 06:06:48.731 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration imm_dbtimestamp -> org.hibernate.type.AdaptedImmutableType@662e682a
2024-04-15 06:06:48.731 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration imm_calendar -> org.hibernate.type.AdaptedImmutableType@2e43c38d
2024-04-15 06:06:48.731 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration imm_calendar_date -> org.hibernate.type.AdaptedImmutableType@649f25f3
2024-04-15 06:06:48.731 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration imm_binary -> org.hibernate.type.AdaptedImmutableType@2e62ead7
2024-04-15 06:06:48.731 [main] DEBUG org.hibernate.type.BasicTypeRegistry - Adding type registration imm_serializable -> org.hibernate.type.AdaptedImmutableType@3b98b809
2024-04-15 06:06:48.735 [main] DEBUG org.hibernate.boot.internal.BootstrapContextImpl - Injecting ScanEnvironment [org.hibernate.jpa.boot.internal.StandardJpaScanEnvironmentImpl@e09f1b6] into BootstrapContext; was [null]
2024-04-15 06:06:48.735 [main] DEBUG org.hibernate.boot.internal.BootstrapContextImpl - Injecting ScanOptions [org.hibernate.boot.archive.scan.internal.StandardScanOptions@557b6a37] into BootstrapContext; was [org.hibernate.boot.archive.scan.internal.StandardScanOptions@11b32a14]
2024-04-15 06:06:48.741 [main] DEBUG org.hibernate.boot.internal.BootstrapContextImpl - Injecting JPA temp ClassLoader [null] into BootstrapContext; was [null]
2024-04-15 06:06:48.741 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - ClassLoaderAccessImpl#injectTempClassLoader(null) [was null]
2024-04-15 06:06:48.741 [main] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
2024-04-15 06:06:48.741 [main] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
2024-04-15 06:06:48.741 [main] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
2024-04-15 06:06:48.741 [main] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
2024-04-15 06:06:48.741 [main] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
2024-04-15 06:06:48.741 [main] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
2024-04-15 06:06:48.741 [main] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
2024-04-15 06:06:48.741 [main] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
2024-04-15 06:06:48.741 [main] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [seqhilo] -> [org.hibernate.id.SequenceHiLoGenerator]
2024-04-15 06:06:48.741 [main] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
2024-04-15 06:06:48.741 [main] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
2024-04-15 06:06:48.741 [main] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence-identity] -> [org.hibernate.id.SequenceIdentityGenerator]
2024-04-15 06:06:48.741 [main] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
2024-04-15 06:06:48.741 [main] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
2024-04-15 06:06:48.741 [main] WARN  org.hibernate.orm.connections.pooling - HHH10001002: Using Hibernate built-in connection pool (not for production use!)
2024-04-15 06:06:48.741 [main] INFO  org.hibernate.orm.connections.pooling - HHH10001005: using driver [org.sqlite.JDBC] at URL [jdbc:sqlite:D:/IntellijIdea/Kem Rudolf/Lab2Rizhkov/src/main/hospital.db]
2024-04-15 06:06:48.741 [main] INFO  org.hibernate.orm.connections.pooling - HHH10001001: Connection properties: {}
2024-04-15 06:06:48.741 [main] INFO  org.hibernate.orm.connections.pooling - HHH10001003: Autocommit mode: false
2024-04-15 06:06:48.741 [main] DEBUG org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl - Initializing Connection pool with 1 Connections
2024-04-15 06:06:48.741 [main] INFO  org.hibernate.engine.jdbc.connections.internal.DriverManagerConnectionProviderImpl - HHH000115: Hibernate connection pool size: 20 (min=1)
2024-04-15 06:06:48.742 [main] DEBUG org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator - Database ->
       name : SQLite
    version : 3.7.2
      major : 3
      minor : 0
2024-04-15 06:06:48.742 [main] DEBUG org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator - Driver ->
       name : SQLiteJDBC
    version : native
      major : 1
      minor : 1
2024-04-15 06:06:48.742 [main] DEBUG org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator - JDBC version : 2.1
2024-04-15 06:06:48.742 [main] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.SQLiteDialect
2024-04-15 06:06:48.742 [main] DEBUG org.hibernate.engine.jdbc.env.spi.IdentifierHelperBuilder - JDBC driver metadata reported database stores quoted identifiers in neither upper, lower nor mixed case
2024-04-15 06:06:48.742 [main] DEBUG org.hibernate.engine.jdbc.env.spi.IdentifierHelperBuilder - IdentifierCaseStrategy for both quoted and unquoted identifiers was set to the same strategy [MIXED]; that will likely lead to problems in schema update and validation if using quoted identifiers
2024-04-15 06:06:48.743 [main] DEBUG org.hibernate.engine.jdbc.env.internal.DefaultSchemaNameResolver - Unable to use Java 1.7 Connection#getSchema
2024-04-15 06:06:48.743 [main] DEBUG org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentImpl - Unable to resolve connection default schema
org.hibernate.HibernateException: Use of DefaultSchemaNameResolver requires Dialect to provide the proper SQL statement/command but provided Dialect [org.hibernate.dialect.SQLiteDialect] did not return anything from Dialect#getCurrentSchemaCommand
	at org.hibernate.engine.jdbc.env.internal.DefaultSchemaNameResolver$SchemaNameResolverFallbackDelegate.resolveSchemaName(DefaultSchemaNameResolver.java:100) ~[hibernate-core-5.6.5.Final.jar:5.6.5.Final]
	at org.hibernate.engine.jdbc.env.internal.DefaultSchemaNameResolver.resolveSchemaName(DefaultSchemaNameResolver.java:76) ~[hibernate-core-5.6.5.Final.jar:5.6.5.Final]
	at org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentImpl.determineCurrentSchemaName(JdbcEnvironmentImpl.java:315) ~[hibernate-core-5.6.5.Final.jar:5.6.5.Final]
	at org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentImpl.<init>(JdbcEnvironmentImpl.java:273) ~[hibernate-core-5.6.5.Final.jar:5.6.5.Final]
	at org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator.initiateService(JdbcEnvironmentInitiator.java:114) ~[hibernate-core-5.6.5.Final.jar:5.6.5.Final]
	at org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator.initiateService(JdbcEnvironmentInitiator.java:35) ~[hibernate-core-5.6.5.Final.jar:5.6.5.Final]
	at org.hibernate.boot.registry.internal.StandardServiceRegistryImpl.initiateService(StandardServiceRegistryImpl.java:101) ~[hibernate-core-5.6.5.Final.jar:5.6.5.Final]
	at org.hibernate.service.internal.AbstractServiceRegistryImpl.createService(AbstractServiceRegistryImpl.java:263) ~[hibernate-core-5.6.5.Final.jar:5.6.5.Final]
	at org.hibernate.service.internal.AbstractServiceRegistryImpl.initializeService(AbstractServiceRegistryImpl.java:237) ~[hibernate-core-5.6.5.Final.jar:5.6.5.Final]
	at org.hibernate.service.internal.AbstractServiceRegistryImpl.getService(AbstractServiceRegistryImpl.java:214) ~[hibernate-core-5.6.5.Final.jar:5.6.5.Final]
	at org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory.injectServices(DefaultIdentifierGeneratorFactory.java:175) ~[hibernate-core-5.6.5.Final.jar:5.6.5.Final]
	at org.hibernate.service.internal.AbstractServiceRegistryImpl.injectDependencies(AbstractServiceRegistryImpl.java:286) ~[hibernate-core-5.6.5.Final.jar:5.6.5.Final]
	at org.hibernate.service.internal.AbstractServiceRegistryImpl.initializeService(AbstractServiceRegistryImpl.java:243) ~[hibernate-core-5.6.5.Final.jar:5.6.5.Final]
	at org.hibernate.service.internal.AbstractServiceRegistryImpl.getService(AbstractServiceRegistryImpl.java:214) ~[hibernate-core-5.6.5.Final.jar:5.6.5.Final]
	at org.hibernate.boot.internal.InFlightMetadataCollectorImpl.<init>(InFlightMetadataCollectorImpl.java:173) ~[hibernate-core-5.6.5.Final.jar:5.6.5.Final]
	at org.hibernate.boot.model.process.spi.MetadataBuildingProcess.complete(MetadataBuildingProcess.java:127) ~[hibernate-core-5.6.5.Final.jar:5.6.5.Final]
	at org.hibernate.jpa.boot.internal.EntityManagerFactoryBuilderImpl.metadata(EntityManagerFactoryBuilderImpl.java:1460) ~[hibernate-core-5.6.5.Final.jar:5.6.5.Final]
	at org.hibernate.jpa.boot.internal.EntityManagerFactoryBuilderImpl.build(EntityManagerFactoryBuilderImpl.java:1494) ~[hibernate-core-5.6.5.Final.jar:5.6.5.Final]
	at org.hibernate.jpa.HibernatePersistenceProvider.createEntityManagerFactory(HibernatePersistenceProvider.java:56) ~[hibernate-core-5.6.5.Final.jar:5.6.5.Final]
	at javax.persistence.Persistence.createEntityManagerFactory(Persistence.java:79) ~[javax.persistence-api-2.2.jar:2.2]
	at javax.persistence.Persistence.createEntityManagerFactory(Persistence.java:54) ~[javax.persistence-api-2.2.jar:2.2]
	at repository.VisitRepository.<init>(VisitRepository.java:22) ~[classes/:?]
	at Main.main(Main.java:23) ~[classes/:?]
2024-04-15 06:06:48.743 [main] DEBUG org.hibernate.engine.jdbc.env.internal.LobCreatorBuilderImpl - HHH000423: Disabling contextual LOB creation as JDBC driver reported JDBC version [2] less than 4
2024-04-15 06:06:48.743 [main] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory - Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.SequenceGenerator]
2024-04-15 06:06:48.743 [main] DEBUG org.hibernate.id.factory.internal.DefaultIdentifierGeneratorFactory -     - overriding [org.hibernate.id.enhanced.SequenceStyleGenerator]
2024-04-15 06:06:48.744 [main] DEBUG org.hibernate.type.spi.TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@d88f893] to MetadataBuildingContext [org.hibernate.boot.internal.MetadataBuildingContextRootImpl@259b85d6]
2024-04-15 06:06:48.744 [main] DEBUG org.hibernate.boot.model.relational.Namespace - Created database namespace [logicalName=Name{catalog=null, schema=null}, physicalName=Name{catalog=null, schema=null}]
2024-04-15 06:06:48.744 [main] DEBUG org.hibernate.cfg.AnnotationBinder - Binding entity from annotated class: entity.Doctor
2024-04-15 06:06:48.744 [main] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: doctor.getAll => SELECT s from Doctor s
2024-04-15 06:06:48.744 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2024-04-15 06:06:48.744 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Import with entity name Doctor
2024-04-15 06:06:48.744 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Bind entity entity.Doctor on table doctor
2024-04-15 06:06:48.744 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(doctor), mappingColumn=id, insertable=true, updatable=true, unique=false}
2024-04-15 06:06:48.744 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [entity.Doctor] is safe
2024-04-15 06:06:48.744 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : entity.Doctor
2024-04-15 06:06:48.745 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property id with lazy=false
2024-04-15 06:06:48.745 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.Doctor:id]
2024-04-15 06:06:48.745 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for id
2024-04-15 06:06:48.745 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property id
2024-04-15 06:06:48.745 [main] DEBUG org.hibernate.cfg.BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id)]), id, identity, , ...)
2024-04-15 06:06:48.745 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(doctor), mappingColumn=date_in, insertable=true, updatable=true, unique=false}
2024-04-15 06:06:48.745 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property date_in with lazy=false
2024-04-15 06:06:48.745 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.Doctor:date_in]
2024-04-15 06:06:48.745 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for date_in
2024-04-15 06:06:48.745 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property date_in
2024-04-15 06:06:48.745 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(doctor), mappingColumn=name, insertable=true, updatable=true, unique=false}
2024-04-15 06:06:48.745 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property name with lazy=false
2024-04-15 06:06:48.745 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.Doctor:name]
2024-04-15 06:06:48.745 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for name
2024-04-15 06:06:48.745 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property name
2024-04-15 06:06:48.745 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(doctor), mappingColumn=phone, insertable=true, updatable=true, unique=false}
2024-04-15 06:06:48.745 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property phone with lazy=false
2024-04-15 06:06:48.745 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.Doctor:phone]
2024-04-15 06:06:48.745 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for phone
2024-04-15 06:06:48.745 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property phone
2024-04-15 06:06:48.745 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(doctor), mappingColumn=room, insertable=true, updatable=true, unique=false}
2024-04-15 06:06:48.745 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property room with lazy=false
2024-04-15 06:06:48.745 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.Doctor:room]
2024-04-15 06:06:48.745 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for room
2024-04-15 06:06:48.745 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property room
2024-04-15 06:06:48.745 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(doctor), mappingColumn=speciality, insertable=true, updatable=true, unique=false}
2024-04-15 06:06:48.745 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property speciality with lazy=false
2024-04-15 06:06:48.745 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.Doctor:speciality]
2024-04-15 06:06:48.745 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for speciality
2024-04-15 06:06:48.745 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property speciality
2024-04-15 06:06:48.746 [main] DEBUG org.hibernate.cfg.AnnotationBinder - Binding entity from annotated class: entity.Patient
2024-04-15 06:06:48.746 [main] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: patient.getAll => SELECT p from Patient p
2024-04-15 06:06:48.746 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2024-04-15 06:06:48.746 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Import with entity name Patient
2024-04-15 06:06:48.746 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Bind entity entity.Patient on table patient
2024-04-15 06:06:48.746 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(patient), mappingColumn=card, insertable=true, updatable=true, unique=false}
2024-04-15 06:06:48.746 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [entity.Patient] is safe
2024-04-15 06:06:48.746 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : entity.Patient
2024-04-15 06:06:48.746 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property card with lazy=false
2024-04-15 06:06:48.746 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.Patient:card]
2024-04-15 06:06:48.746 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for card
2024-04-15 06:06:48.746 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property card
2024-04-15 06:06:48.746 [main] DEBUG org.hibernate.cfg.BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(card)]), card, identity, , ...)
2024-04-15 06:06:48.746 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(patient), mappingColumn=birthday, insertable=true, updatable=true, unique=false}
2024-04-15 06:06:48.746 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property birthday with lazy=false
2024-04-15 06:06:48.746 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.Patient:birthday]
2024-04-15 06:06:48.746 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for birthday
2024-04-15 06:06:48.746 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property birthday
2024-04-15 06:06:48.746 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(patient), mappingColumn=male, insertable=true, updatable=true, unique=false}
2024-04-15 06:06:48.747 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property male with lazy=false
2024-04-15 06:06:48.747 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.Patient:male]
2024-04-15 06:06:48.747 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for male
2024-04-15 06:06:48.747 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property male
2024-04-15 06:06:48.749 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(patient), mappingColumn=name, insertable=true, updatable=true, unique=false}
2024-04-15 06:06:48.749 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property name with lazy=false
2024-04-15 06:06:48.749 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.Patient:name]
2024-04-15 06:06:48.749 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for name
2024-04-15 06:06:48.749 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property name
2024-04-15 06:06:48.749 [main] DEBUG org.hibernate.cfg.AnnotationBinder - Binding entity from annotated class: entity.Disease
2024-04-15 06:06:48.749 [main] DEBUG org.hibernate.cfg.annotations.QueryBinder - Binding named query: disease.getAll => SELECT c from Disease c
2024-04-15 06:06:48.749 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2024-04-15 06:06:48.749 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Import with entity name Disease
2024-04-15 06:06:48.749 [main] DEBUG org.hibernate.cfg.annotations.EntityBinder - Bind entity entity.Disease on table disease
2024-04-15 06:06:48.750 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(disease), mappingColumn=id_disease, insertable=true, updatable=true, unique=false}
2024-04-15 06:06:48.750 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [entity.Disease] is safe
2024-04-15 06:06:48.750 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : entity.Disease
2024-04-15 06:06:48.750 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property id_disease with lazy=false
2024-04-15 06:06:48.750 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.Disease:id_disease]
2024-04-15 06:06:48.750 [main] DEBUG org.hibernate.cfg.annotations.SimpleValueBinder - building SimpleValue for id_disease
2024-04-15 06:06:48.750 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property id_disease
2024-04-15 06:06:48.750 [main] DEBUG org.hibernate.cfg.BinderHelper - #makeIdGenerator(org.hibernate.mapping.SimpleValue([org.hibernate.mapping.Column(id_disease)]), id_disease, identity, , ...)
2024-04-15 06:06:48.750 [main] DEBUG org.hibernate.cfg.Ejb3Column - Binding column: Ejb3Column{table=org.hibernate.mapping.Table(disease), mappingColumn=name, insertable=true, updatable=true, unique=false}
2024-04-15 06:06:48.750 [main] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property name with lazy=false
2024-04-15 06:06:48.750 [main] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [entity.Disease:name]
